id,start_from_week_seconds,duration
409836,51389,355
409835,51384,285
409834,51371,385
409833,51369,316
409832,51351,365
409831,51350,88791
409830,51348,489
409829,51345,349
409828,51341,88798
409827,51340,343
409826,51333,88681
409825,51325,413
409824,51299,34
409823,51297,328
409822,51292,268
409821,51279,404
409820,51277,392
409819,51273,357
409818,51269,356
409817,51268,301
409816,51266,263
409815,51266,294
409814,51254,431
409813,51250,361
409812,51245,290
409811,51243,271
409810,51236,293
409809,51210,304
409808,51208,283
409807,51202,283
409806,51152,391
409805,51152,216
409804,51144,331
409803,51133,342
409802,51132,296
409801,51131,347
409800,51131,445
409799,51129,320
409798,51119,271
409797,51114,292
409796,51089,129
409795,51085,88840
409794,51085,88587
409793,51081,338
409792,51076,309
409791,51073,88599
409790,51072,296
409789,51050,88637
409788,51049,352
409787,51048,285
409786,51045,269
409785,51020,269
409784,51017,307
409783,51015,375
409782,51004,285
409781,50999,315
409780,50988,250
409779,50988,323
409778,50987,270
409777,50979,283
409776,50972,246
409774,50945,293
409773,50935,250
409772,50930,327
409771,50917,268
409770,50891,302
409769,50885,370
409768,50882,282
409767,50881,254
409766,50867,88787
409765,50859,246
409764,50848,301
409763,50825,304
409761,50811,303
409760,50810,295
409759,50802,88986
409758,50798,323
409757,50796,66
409756,50795,360
409755,50768,94
409754,50761,327
409753,50758,397
409752,50747,306
409751,50734,333
409750,50728,88890
409749,50723,356
409748,50720,88907
409747,50710,352
409746,50707,372
409745,50703,334
409744,50694,374
409743,50688,365
409742,50681,387
409741,50676,299
409740,50667,360
409739,50660,191
409738,50647,368
409737,50646,274
409735,50645,382
409734,50641,235
409733,50637,304
409732,50622,332
409730,50616,359
409729,50605,331
409728,50599,88966
409727,50594,88973
409726,50582,84427
409725,50581,317
409724,50578,331
409723,50573,324
409722,50566,354
409721,50561,88931
409720,50553,345
409719,50551,346
409718,50545,327
409717,50535,341
409716,50488,363
409715,50467,375
409714,50466,357
409713,50465,407
409712,50442,320
409711,50438,385
409710,50427,399
409709,50419,423
409708,50398,89631
409707,50386,408
409706,50343,468
409705,50304,507
409704,50303,491
409703,50293,89068
409702,50292,470
409701,50281,462
409700,50266,449
409699,50264,510
409698,50263,480
409697,50254,439
409696,50211,598
409695,50204,494
409694,50135,580
409693,50130,573
409692,50130,89171
409691,50121,572
409690,50118,545
409689,50116,566
409688,50101,574
409687,50098,89287
409686,50085,89275
409685,50080,595
409684,50077,575
409683,50071,556
409682,50054,588
409681,50051,552
409680,50039,613
409679,50034,608
409678,50029,653
409677,50021,606
409676,50017,89266
409675,49992,611
409674,49975,614
409673,49956,89258
409672,49955,525
409671,49954,565
409670,49937,460
409669,49932,677
409668,49908,653
409667,49892,597
409666,49886,675
409665,49879,601
409664,49870,582
409663,49863,635
409662,49844,587
409661,49842,616
409660,49836,620
409659,49832,620
409658,49830,579
409657,49812,651
409656,49808,648
409655,49801,563
409654,49794,523
409653,49791,89489
409652,49790,641
409651,49785,516
409650,49779,604
409649,49763,617
409648,49761,636
409647,49743,628
409646,49735,604
409645,49726,638
409644,49723,594
409643,49719,620
409642,49719,562
409641,49716,386
409640,49712,504
409639,49703,550
409638,49703,424
409637,49687,555
409636,49684,597
409635,49680,703
409634,49675,509
409633,49635,374
409631,49620,596
409630,49618,430
409629,49614,687
409628,49605,89614
409627,49596,506
409626,49578,561
409624,49566,561
409623,49556,513
409622,49548,448
409621,49537,511
409620,49535,531
409619,49534,89674
409618,49527,508
409617,49514,507
409616,49510,499
409615,49509,526
409614,49503,480
409613,49501,89721
409612,49482,514
409611,49421,439
409610,49419,656
409609,49409,547
409608,49405,89701
409607,49387,544
409606,49379,502
409605,49373,487
409604,49353,533
409603,49339,89875
409602,49335,93
409601,49334,482
409600,49331,625
409599,49286,500
409598,49275,476
409597,49274,564
409596,49267,463
409595,49265,603
409594,49249,589
409593,49246,425
409592,49243,573
409591,49234,389
409590,49233,511
409589,49226,560
409588,49219,518
409587,49217,89960
409586,49213,251
409585,49200,530
409584,49199,89975
409583,49193,558
409582,49191,480
409581,49186,388
409580,49182,441
409579,49181,344
409578,49180,410
409577,49176,398
409576,49161,89834
409575,49158,550
409574,49155,89920
409573,49142,224
409572,49139,257
409571,49139,386
409570,49132,505
409569,49131,361
409568,49124,584
409567,49112,377
409566,49109,383
409565,49108,355
409564,49091,380
409563,49089,339
409562,49088,308
409561,49084,168
409560,49081,285
409559,49074,324
409558,49050,355
409557,49047,442
409556,49044,300
409555,49028,89556
409554,49022,300
409553,49008,336
409552,48998,324
409551,48985,413
409550,48975,329
409549,48969,89932
409548,48957,338
409547,48938,352
409546,48920,370
409545,48915,354
409544,48914,348
409543,48906,416
409542,48900,89634
409541,48897,316
409540,48887,89653
409539,48872,341
409538,48863,389
409535,48793,442
409534,48787,473
409533,48773,369
409532,48767,468
409531,48735,455
409530,48735,359
409529,48709,538
409528,48701,482
409527,48692,555
409526,48686,478
409525,48677,271
409524,48673,510
409523,48666,490
409522,48664,478
409521,48658,454
409520,48647,89971
409519,48630,542
409518,48629,465
409517,48628,412
409516,48627,342
409515,48623,325
409514,48612,89910
409513,48605,435
409512,48579,219
409511,48555,184
409510,48547,89925
409509,48539,90
409508,48489,85
409507,48489,25
409506,48454,21
409505,48449,40
409504,48442,89986
409503,48394,63
409502,48388,59
409501,48361,68
409500,48350,32
409498,48325,104
409496,48304,87
409495,48272,103
409494,48250,101
409493,48240,116
409492,48228,123
409491,48211,76
409490,48210,278
409489,48197,63
409488,48197,113
409487,48190,105
409486,48176,84
409485,48176,65
409484,48152,89
409483,48148,139
409481,48127,183
409480,48118,98
409479,48116,86
409478,48106,62
409477,48062,123
409476,48060,108
409475,48056,146
409474,48031,90378
409473,48014,109
409472,48008,315
409471,48003,134
409470,47979,144
409469,47966,357
409468,47947,184
409466,47921,90481
409465,47868,218
409464,47817,266
409463,47804,409
409462,47801,282
409461,47764,449
409460,47752,308
409459,47732,328
409458,47723,376
409457,47710,324
409456,47665,365
409455,47657,397
409454,47623,420
409453,47618,90779
409452,47539,481
409451,47503,90867
409450,47428,584
409449,47411,540
409448,47410,588
409447,47405,616
409446,47392,506
409445,47340,681
409444,47331,634
409443,47310,628
409442,47295,670
409441,47288,650
409440,47283,663
409439,47250,668
409438,47218,700
409437,47205,91123
409436,47200,751
409435,47196,680
409434,47164,712
409433,47132,766
409432,47128,733
409431,47114,733
409430,47039,867
409429,46995,844
409428,46962,844
409427,46927,912
409426,46801,772
409425,46783,972
409424,46759,996
409423,46756,968
409422,46685,1145
409421,46651,1179
409420,46648,1039
409419,46432,1284
409418,46428,1288
409417,46427,1114
409416,46422,1253
409415,46397,1217
409414,46381,1356
409413,46356,1319
409412,46305,1296
409411,46252,1215
409410,46248,1337
409409,46246,1327
409408,46198,1059
409407,46178,1409
409406,46175,1366
409405,46170,92015
409404,46140,1351
409403,46117,1435
409402,46117,1322
409401,46112,92182
409400,46103,1388
409399,46079,1473
409398,46079,1388
409397,46033,1422
409396,46001,1454
409395,45957,1506
409394,45955,1450
409393,45948,1573
409392,45942,1497
409391,45932,1589
409390,45926,1487
409389,45916,1465
409388,45873,1532
409387,45866,1550
409386,45847,1534
409385,45810,1542
409384,45799,1617
409383,45790,1543
409382,45784,1574
409381,45776,1557
409380,45768,1527
409379,45756,1377
409378,45749,1567
409377,45728,92547
409376,45708,1587
409375,45621,1745
409374,45598,1685
409373,45575,1791
409372,45573,1710
409371,45565,1656
409370,45562,1695
409369,45523,1698
409368,45511,89421
409367,45461,1697
409366,45371,1869
409365,45354,1779
409364,45314,1781
409363,45292,1803
409362,45155,2003
409361,45050,2032
409360,45029,2179
409359,44991,93164
409358,44981,2101
409357,44920,2138
409356,44851,2207
409355,44772,2273
409354,44759,2399
409353,44726,2282
409352,44720,2325
409351,44702,2306
409350,44693,2465
409349,44630,2355
409348,44619,2377
409347,44616,2422
409346,44614,2371
409345,44604,93558
409344,44595,2443
409343,44591,2370
409342,44575,93549
409341,44514,2447
409340,44510,93635
409339,44465,2510
409338,44403,93703
409337,44313,2628
409336,44299,2633
409335,44285,93802
409334,44251,2681
409333,44128,2737
409332,44088,2823
409331,44052,2851
409330,44052,2847
409329,44048,2825
409328,44026,2865
409327,44014,2942
409326,44009,2590
409325,44005,2868
409324,43983,2973
409323,43954,2891
409322,43896,94145
409321,43875,2990
409320,43866,2835
409319,43849,2764
409318,43814,2785
409317,43812,2687
409316,43810,253
409315,43773,2675
409314,43750,313
409313,43712,223
409312,43692,94361
409311,43664,3126
409310,43508,457
409309,43487,448
409308,43467,94628
409307,43464,402
409306,43420,432
409305,43407,403
409304,43395,329
409303,43390,94637
409302,43388,422
409301,43386,94625
409300,43366,358
409299,43359,319
409298,43323,355
409297,43298,333
409296,43242,344
409295,43220,317
409294,43205,410
409293,43181,203
409292,43157,350
409291,43146,335
409290,43127,192
409289,43091,228
409288,43069,214
409287,43063,93
409286,42997,182
409285,42988,168
409284,42974,101
409283,42927,21
409282,42917,23
409281,42889,45
409280,42865,52
409279,42833,112
409278,42801,35
409277,42781,47
409276,42759,105
409275,42737,95257
409274,42715,43
409273,42703,51
409272,42664,54
409271,42663,43
409270,42639,95380
409269,42626,120
409268,42487,167
409267,42463,225
409266,42449,185
409265,42433,255
409264,42422,232
409263,42345,317
409262,42341,293
409261,42258,500
409260,42225,188
409259,42187,375
409258,42185,333
409257,42185,573
409256,42165,431
409255,42163,399
409254,42159,177
409253,42148,441
409252,42137,381
409251,42127,481
409250,42091,322
409249,42068,540
409248,42064,272
409247,42062,190
409246,42033,195
409245,42024,124
409244,41996,95969
409243,41982,166
409242,41865,203
409241,41714,129
409240,41680,56
409239,41646,197
409238,41545,191
409237,41523,391
409236,41435,315
409235,41434,287
409234,41417,304
409233,41414,96588
409232,41410,286
409231,41360,277
409230,41350,387
409229,41340,96636
409228,41324,313
409227,41294,267
409226,41272,393
409225,41266,261
409224,41252,96724
409223,41237,185
409222,41229,96709
409221,41215,283
409220,41201,221
409219,41185,39
409218,41185,87
409217,41163,96764
409216,41145,96786
409215,41030,65
409214,40939,175
409213,40891,215
409212,40870,184
409211,40858,256
409210,40837,213
409209,40801,263
409208,40763,274
409207,40714,359
409206,40687,97230
409205,40670,352
409204,40670,68
409203,40559,463
409202,40537,435
409201,40535,383
409200,40498,524
409199,40485,253
409198,40386,571
409197,40381,306
409196,40352,335
409195,40345,496
409194,40343,108
409193,40327,124
409192,40319,254
409191,40318,97592
409190,40235,50
409189,40205,80
409188,40084,276
409187,40068,184
409186,40030,222
409184,39980,135
409183,39916,107
409182,39855,29
409181,39808,111
409180,39800,40
409179,39777,52
409178,39733,88
409177,39721,86
409176,39696,98160
409175,39689,160
409174,39633,98249
409173,39527,254
409170,39417,364
409169,39355,98494
409168,39336,459
409167,39317,421
409166,39305,480
409165,39296,98584
409164,39208,544
409163,39199,98629
409162,39192,517
409161,39164,545
409160,39150,580
409159,39128,716
409158,39100,744
409157,39070,341
409156,39051,230
409155,39042,641
409154,39041,425
409153,38913,498
409152,38880,674
409151,38855,98964
409150,38843,667
409149,38841,440
409148,38825,258
409147,38728,56
409146,38715,40
409145,38647,124
409144,38647,94
409143,38617,99185
409142,38578,189
409141,38537,177
409140,38510,99325
409139,38504,93
409138,38496,222
409137,38478,119
409136,38471,142
409135,38462,474
409134,38441,131
409133,38409,62
409132,38395,172
409131,38383,230
409130,38375,67
409129,38369,85
409128,38276,277
409127,38274,254
409126,38108,85
409125,38084,91
409124,38061,101
409123,38060,126
409122,38037,98
409121,38031,96
409120,38022,140
409119,37982,145
409118,37982,97
409117,37973,131
409116,37944,135
409115,37921,373
409114,37920,184
409113,37850,212
409112,37827,229
409111,37795,286
409110,37741,192
409109,37741,762
409108,37739,261
409107,37702,42
409106,37644,70
409105,37641,244
409104,37621,264
409103,37582,96
409102,37572,142
409101,37562,173
409100,37542,115
409099,37522,169
409098,37519,159
409097,37502,100395
409096,37494,100447
409095,37485,149
409094,37453,130
409093,37437,101
409092,37424,100265
409091,37415,100298
409090,37411,100
409089,37307,128
409088,37290,100
409087,37289,46
409086,37260,21
409085,37258,100513
409084,37244,19
409083,37236,14
409082,37129,112
409081,37104,143
409080,37058,167
409079,37049,169
409078,36894,312
409077,36845,317
409076,36844,349
409075,36837,369
409074,36804,358
409073,36802,320
409072,36785,384
409071,36737,479
409070,36719,393
409069,36698,420
409068,36564,101096
409067,36557,555
409066,36536,549
409065,36511,547
409064,36510,575
409063,36476,618
409062,36465,629
409061,36435,589
409060,36412,637
409059,36379,645
409058,36379,658
409057,36377,101260
409056,36330,101282
409055,36053,952
409054,36006,302
409053,36000,1005
409052,35964,1018
409051,35914,1005
409050,35873,1092
409049,35855,1076
409048,35852,1016
409047,35825,1094
409046,35821,838
409045,35820,1145
409044,35813,1169
409043,35810,1058
409042,35804,986
409041,35696,1031
409040,35650,101907
409039,35604,1145
409038,35600,1294
409037,35579,1117
409036,35566,101991
409035,35537,649
409034,35473,1223
409033,35473,1186
409032,35458,1208
409031,35456,1174
409030,35440,1190
409029,35436,1176
409028,35433,1349
409027,35417,1182
409026,35377,1405
409025,35370,102178
409024,35332,1242
409023,35305,1251
409022,35294,1154
409021,35292,1190
409020,35292,102252
409019,35265,1262
409018,35263,1219
409017,35246,1202
409016,35237,1187
409015,35166,1235
409014,35149,1252
409013,35148,1237
409012,35144,1412
409011,35130,1235
409010,35110,102447
409009,35060,1281
409008,35022,1319
409007,35013,1361
409006,35009,1204
409005,34997,1328
409004,34978,102542
409003,34931,1022
409002,34854,1461
409001,34849,1459
409000,34816,1477
408999,34803,102597
408998,34798,1442
408997,34770,1497
408996,34767,1519
408995,34736,1504
408994,34735,1527
408993,34698,1549
408992,34652,1491
408991,34622,1591
408990,34605,1507
408989,34580,1563
408988,34570,1516
408987,34529,102973
408986,34515,1671
408985,34484,1771
408984,34437,1675
408983,34353,1711
408982,34270,1794
408981,34234,1759
408980,34227,1758
408979,34148,1832
408978,34118,1862
408977,34104,1849
408976,34100,103153
408975,34079,1821
408974,34067,1833
408973,34054,1882
408972,34039,1897
408971,34025,1812
408970,33997,1840
408969,33931,2241
408968,33913,1931
408967,33874,103547
408966,33843,2329
408965,33839,1703
408964,33782,1924
408963,33769,1728
408962,33730,2043
408961,33697,2076
408960,33668,2079
408959,33665,2068
408958,33645,2102
408957,33644,2089
408956,33528,2188
408955,33495,2142
408954,33464,2172
408953,33415,2291
408952,33334,2281
408951,33267,2136
408950,33260,2299
408949,33193,2349
408948,33191,2131
408947,33187,2267
408946,33180,2288
408945,33158,2310
408944,33158,2339
408943,33148,2306
408942,33110,2212
408941,33067,2224
408940,32986,2305
408939,32974,2429
408938,32909,2266
408937,32815,2454
408936,32797,2472
408935,32797,2443
408934,32780,2395
408933,32779,2365
408932,32778,2613
408931,32666,2436
408930,32528,2565
408929,32523,2579
408928,32458,2264
408927,32429,2293
408926,32417,2646
408925,32372,2691
408924,32334,2632
408923,32292,2692
408922,32291,2675
408921,32227,105092
408920,32199,2710
408919,32187,2791
408917,32147,2730
408916,32132,2644
408915,32116,2793
408914,32086,2772
408913,32079,2676
408912,32016,2811
408910,31997,2847
408909,31987,2840
408908,31956,2820
408907,31940,2815
408906,31881,2759
408905,31878,2665
408904,31856,2801
408903,31846,2844
408902,31844,2796
408901,31835,2822
408900,31766,105373
408899,31638,2934
408898,31556,2987
408897,31548,2797
408896,31498,3013
408895,31450,2855
408894,31430,105684
